date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:26:27	86/86	---M-Z	200	added ('OK')	text/plain	date:Fri,%2007%20Jan%202022%2011:26:25%20GMT	https://gamercraft.com/robots.txt		(from )
14:26:27	25121/25121	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:25%20GMT	https://gamercraft.com/	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/index.html	(from )
14:26:28	234843/234843	---M-Z	200	added ('OK')	text/css	etag:%2251a203d9c4257d7583e97386109d2516%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/css/gamercraft.webflow.b2b7ece36.min.css	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/css/gamercraft.webflow.b2b7ece36.min.css	(from https://gamercraft.com/)
14:26:28	13188/13188	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/webfont/1.6.26/webfont.js	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/ajax.googleapis.com/ajax/libs/webfont/1.6.26/webfont.js	(from https://gamercraft.com/)
14:26:28	2158/2158	---M--	200	added ('OK')	image/png	etag:%2226a89371534f2d8923c8182c5cfd46c2%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/5f8aeaae8ac5022c4c825b38_gcfavicon.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/5f8aeaae8ac5022c4c825b38_gcfavicon.png	(from https://gamercraft.com/)
14:26:29	40877/40877	---M--	200	added ('OK')	image/jpeg	etag:%220b1c6fac517e3f2c5901c31334ec1764%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/5f8aeaae8ac5022435825b3b_gcwebclip.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/5f8aeaae8ac5022435825b3b_gcwebclip.jpg	(from https://gamercraft.com/)
14:26:29	158998/158998	---MCZ	200	added ('OK')	application/javascript	etag:%2226d16-krwnn4iHuwk5pl0xUx1/b91t23c%22	https://unpkg.com/cotter@0.3.34/dist/cotter.loader.js	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/unpkg.com/cotter@0.3.34/dist/cotter.loader.js	(from https://gamercraft.com/)
14:26:29	17154/17154	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:27%20GMT	https://gamercraft.com/browse	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/browse.html	(from https://gamercraft.com/)
14:26:29	38721/38721	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:28%20GMT	https://gamercraft.com/tournament-rules	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/tournament-rules.html	(from https://gamercraft.com/)
14:26:30	132176/132176	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:28%20GMT	https://gamercraft.com/blog	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog.html	(from https://gamercraft.com/)
14:26:30	9007/9007	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:28%20GMT	https://gamercraft.com/send-app	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/send-app.html	(from https://gamercraft.com/)
14:26:30	7786/7786	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:28%20GMT	https://gamercraft.com/sign-in	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/sign-in.html	(from https://gamercraft.com/)
14:26:31	317511/317511	---M--	200	added ('OK')	image/png	etag:%223f104df49c0e153d038f1ed38159f932%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/613138a1a8ad5c6297b56d74_unknown%20(1)%20(1).png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/613138a1a8ad5c6297b56d74_unknown%20(1)%20(1).png	(from https://gamercraft.com/)
14:26:31	3176/3176	---M--	200	added ('OK')	image/png	etag:%2225bcf6a0fc4107ee5b9b6f2434bdcbaa%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/613137e52957c121070ae8a3_logo.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/613137e52957c121070ae8a3_logo.png	(from https://gamercraft.com/)
14:26:31	29251/29251	---M--	200	added ('OK')	image/jpeg	etag:%22ef0f3effeca2f1f22950a6ea7297cd73%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/60a00c11f3b25f9e4ccd48f4_first-bg.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/60a00c11f3b25f9e4ccd48f4_first-bg.jpg	(from https://gamercraft.com/)
14:26:31	2466/2466	---M--	200	added ('OK')	image/png	etag:%22ef1340274c12b93613c855c9f33a16b4%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/6137ac2e361af62658b2b9f5_lol.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/6137ac2e361af62658b2b9f5_lol.png	(from https://gamercraft.com/)
14:26:32	2198/2198	---M--	200	added ('OK')	image/png	etag:%22da0c1d4e97e09ad47aa896c083f9db54%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/6137ac2e5be4a061acb64c81_valorant.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/6137ac2e5be4a061acb64c81_valorant.png	(from https://gamercraft.com/)
14:26:32	7942/7942	---M--	200	added ('OK')	image/png	etag:%222739cc5d90bc0477908281633d66166f%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/61313a5f235726a02bdf89c6_integration2.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/61313a5f235726a02bdf89c6_integration2.png	(from https://gamercraft.com/)
14:26:32	94920/94920	---M--	200	added ('OK')	image/png	etag:%22196ed28ab102a73bb095ca9e2b5fcb6f%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/61313aa8df016229dec70104_integration1.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/61313aa8df016229dec70104_integration1.png	(from https://gamercraft.com/)
14:26:32	29537/29537	---M--	200	added ('OK')	image/jpeg	etag:%2212e110b30beb7f22f84e17581e13a1c0%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/60a00bfdf75a68100e868f18_second-bg.jpg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/60a00bfdf75a68100e868f18_second-bg.jpg	(from https://gamercraft.com/)
14:26:32	5524/5524	---M--	200	added ('OK')	image/png	etag:%22859aecefa16efba0913b4e1a689c1196%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/60647917e2f2f40299b82951_Mask%20Group.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/60647917e2f2f40299b82951_Mask%20Group.png	(from https://gamercraft.com/)
14:26:33	12886/12886	---M--	200	added ('OK')	image/png	etag:%22267fda14ca6673009c0b12c1f0f458af%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/609e903950870f51879c2e7f_Rectangle.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/609e903950870f51879c2e7f_Rectangle.png	(from https://gamercraft.com/)
14:26:33	9401/9401	---M--	200	added ('OK')	image/png	etag:%22414367a99d8f1dee94cc518c8e2784b1%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/609e92fadcd4890c726501d7_Rectangle.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/609e92fadcd4890c726501d7_Rectangle.png	(from https://gamercraft.com/)
14:26:33	13023/13023	---M--	200	added ('OK')	image/png	etag:%22c9d367ff53921a41e071111d005ef3d1%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/60a01743f9cc8f879544725c_Rectangle%20(1).png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/60a01743f9cc8f879544725c_Rectangle%20(1).png	(from https://gamercraft.com/)
14:26:34	906614/906614	---M--	200	added ('OK')	image/gif	etag:%228cf86c5f8a07dbf6bf1c0829cd87edb1%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/5f8b9416978a9a839432ebf8_animated-logo.gif	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/5f8b9416978a9a839432ebf8_animated-logo.gif	(from https://gamercraft.com/)
14:26:34	57979/57979	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:32%20GMT	https://gamercraft.com/terms-of-use	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/terms-of-use.html	(from https://gamercraft.com/)
14:26:34	31742/31742	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:32%20GMT	https://gamercraft.com/privacy	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/privacy.html	(from https://gamercraft.com/)
14:26:35	18928/18928	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:33%20GMT	https://gamercraft.com/partners/program	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/partners/program.html	(from https://gamercraft.com/)
14:26:35	15608/15608	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:33%20GMT	https://gamercraft.com/careers	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/careers.html	(from https://gamercraft.com/)
14:26:36	233545/233545	---M-Z	200	added ('OK')	text/javascript	etag:%224d4c1cd31412ea60bfd98389b5c05521%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/js/webflow.65cb5c009.js	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/js/webflow.65cb5c009.js	(from https://gamercraft.com/)
14:26:36	89476/89476	---M--	200	added ('OK')	application/javascript	etag:%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=5f8aeaae8244764ce3e625a5	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8d0b8.js	(from https://gamercraft.com/)
14:26:37	173902/173902	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260655777-2a74e%22	https://momentjs.com/downloads/moment.js	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/momentjs.com/downloads/moment.js	(from https://gamercraft.com/)
14:26:37	85589/85589	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611feac9-14e55%22	https://code.jquery.com/jquery-2.2.0.min.js	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/code.jquery.com/jquery-2.2.0.min.js	(from https://gamercraft.com/)
14:26:37	41953/41953	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fd5-a3e1%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.js	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.6.0/slick.min.js	(from https://gamercraft.com/)
14:26:38	565/565	---M-Z	200	added ('OK')	text/css	etag:%225eb03fff-235%22	https://cdnjs.cloudflare.com/ajax/libs/tocbot/4.11.1/tocbot.css	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/cdnjs.cloudflare.com/ajax/libs/tocbot/4.11.1/tocbot.css	(from https://gamercraft.com/tournament-rules)
14:26:38	57699/57699	---M--	200	added ('OK')	image/png	etag:%22611c204fcd5aa9a52b2617a8b31d38c2%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/5f988dc6c11f157192b0a6e8_Bracket_Image.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/5f988dc6c11f157192b0a6e8_Bracket_Image.png	(from https://gamercraft.com/tournament-rules)
14:26:39	15938/15938	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:37%20GMT	https://gamercraft.com/old-home-2	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/old-home-2.html	(from https://gamercraft.com/tournament-rules)
14:26:39	8757/8757	---M--	200	added ('OK')	image/png	etag:%22f56a26f2751a285bad9fb03459effb0a%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/5f8aeaae8ac502e0c2825b2f_Ativo%201.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/5f8aeaae8ac502e0c2825b2f_Ativo%201.png	(from https://gamercraft.com/tournament-rules)
14:26:39	11163/11163	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fff-2b9b%22	https://cdnjs.cloudflare.com/ajax/libs/tocbot/4.11.1/tocbot.min.js	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/cdnjs.cloudflare.com/ajax/libs/tocbot/4.11.1/tocbot.min.js	(from https://gamercraft.com/tournament-rules)
14:26:39	18900/18900	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:37%20GMT	https://gamercraft.com/blog-posts/champion-breakdown-miss-fortune-support	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/champion-breakdown-miss-fortune-support.html	(from https://gamercraft.com/blog)
14:26:40	137136/137136	---M--	200	added ('OK')	image/png	etag:%226e766d32bd210c4eab78f9a0ee5b8a98%22	https://assets.website-files.com/5f8aeaae8244764ce3e625a5/606ccb2e1216c0669dfd488d_post-overlay.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8244764ce3e625a5/606ccb2e1216c0669dfd488d_post-overlay.png	(from https://gamercraft.com/blog)
14:26:41	725479/725479	---M--	200	added ('OK')	image/png	etag:%22cb42b1cdd9d15db66b98acf027ab2028%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61b288abb83d0703a7c12a71_Champion%20Breakdown%20-%20MF-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61b288abb83d0703a7c12a71_Champion%20Breakdown%20-%20MF-min.png	(from https://gamercraft.com/blog)
14:26:41	17240/17240	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:39%20GMT	https://gamercraft.com/blog-posts/midpatch-review-patch-11-23	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/midpatch-review-patch-11-23.html	(from https://gamercraft.com/blog)
14:26:42	183097/183097	---M--	200	added ('OK')	image/jpeg	etag:%225a50718ad3da0bdd4addc39f179133c0%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61a551a2258c43f6d946e4ff_ruinedMF.jpeg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61a551a2258c43f6d946e4ff_ruinedMF.jpg	(from https://gamercraft.com/blog)
14:26:42	16755/16755	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:40%20GMT	https://gamercraft.com/blog-posts/preseason-preview-objective-bounties	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/preseason-preview-objective-bounties.html	(from https://gamercraft.com/blog)
14:26:43	11300/11300	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:41%20GMT	https://gamercraft.com/blog/champion-breakdown-series	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog/champion-breakdown-series.html	(from https://gamercraft.com/blog)
14:26:43	17777/17777	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:41%20GMT	https://gamercraft.com/blog/how-to-series	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog/how-to-series.html	(from https://gamercraft.com/blog)
14:26:44	768204/768204	---M--	200	added ('OK')	image/png	etag:%2296775211c42c82ca2a1d147fd0f45bc3%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61a55095b208e1693cd2fb07_Preseason%20Preview%20-%20Objective%20Bounties%20%26%20Items-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61a55095b208e1693cd2fb07_Preseason%20Preview%20-%20Objective%20Bounties%20&%20Items-min.png	(from https://gamercraft.com/blog)
14:26:44	23319/23319	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:42%20GMT	https://gamercraft.com/blog/ability-combos-series	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog/ability-combos-series.html	(from https://gamercraft.com/blog)
14:26:44	23087/23087	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:42%20GMT	https://gamercraft.com/blog/patch-overview-series	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog/patch-overview-series.html	(from https://gamercraft.com/blog)
14:26:44	22890/22890	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:42%20GMT	https://gamercraft.com/blog/strategy-week-series	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog/strategy-week-series.html	(from https://gamercraft.com/blog)
14:26:45	13720/13720	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:43%20GMT	https://gamercraft.com/blog/meta-changes-series	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog/meta-changes-series.html	(from https://gamercraft.com/blog)
14:26:45	20040/20040	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:43%20GMT	https://gamercraft.com/blog-posts/preseason-preview-patch-11-23-damage-item-changes	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/preseason-preview-patch-11-23-damage-item-changes.html	(from https://gamercraft.com/blog)
14:26:46	18541/18541	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:44%20GMT	https://gamercraft.com/blog-posts/preseason-preview-patch-11-23-tank-item-changes	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/preseason-preview-patch-11-23-tank-item-changes.html	(from https://gamercraft.com/blog)
14:26:46	737169/737169	---M--	200	added ('OK')	image/png	etag:%22a4f1334b9608353937298d755cff07ee%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61a54fbd78972f5dfe61f2a8_Patch%20Overview%2011.23%20DMG%20ITEMS%20Blog%20Thumbnail-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61a54fbd78972f5dfe61f2a8_Patch%20Overview%2011.23%20DMG%20ITEMS%20Blog%20Thumbnail-min.png	(from https://gamercraft.com/blog)
14:26:46	748506/748506	---M--	200	added ('OK')	image/png	etag:%22c06d467c77eab587b9a119e655a50a14%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61a54f6b0eb471a5e4098c0a_Patch%20Overview%2011.23%20TANK%20ITEMS%20Blog%20Thumbnail-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61a54f6b0eb471a5e4098c0a_Patch%20Overview%2011.23%20TANK%20ITEMS%20Blog%20Thumbnail-min.png	(from https://gamercraft.com/blog)
14:26:47	17321/17321	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:45%20GMT	https://gamercraft.com/blog-posts/midpatch-review-league-of-legends-patch-11-22	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/midpatch-review-league-of-legends-patch-11-22.html	(from https://gamercraft.com/blog)
14:26:47	18964/18964	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:46%20GMT	https://gamercraft.com/blog-posts/preseason-preview-runes	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/preseason-preview-runes.html	(from https://gamercraft.com/blog)
14:26:48	923078/923078	---M--	200	added ('OK')	image/png	etag:%22313dcf43c7af2f7ba786404c7e290efa%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/618ef0b6932de1555a4accc6_midpatchreview11.22-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/618ef0b6932de1555a4accc6_midpatchreview11.22-min.png	(from https://gamercraft.com/blog)
14:26:48	21400/21400	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:47%20GMT	https://gamercraft.com/blog-posts/pro-play-by-play-mad-vs-dk	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/pro-play-by-play-mad-vs-dk.html	(from https://gamercraft.com/blog)
14:26:49	463603/463603	---M--	200	added ('OK')	image/png	etag:%22563c1c47674e8cdc9aac64c4468c2355%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/618c4eb0f9078cdfa5f381e3_Pre-season%20preview%20-%20Runes%20(1)%20(1).png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/618c4eb0f9078cdfa5f381e3_Pre-season%20preview%20-%20Runes%20(1)%20(1).png	(from https://gamercraft.com/blog)
14:26:50	37674/37674	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:48%20GMT	https://gamercraft.com/blog-posts/worlds-wrapped-grand-finals-dk-vs-edg	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/worlds-wrapped-grand-finals-dk-vs-edg.html	(from https://gamercraft.com/blog)
14:26:50	762672/762672	---M--	200	added ('OK')	image/png	etag:%228002408b7d0ed40ec70cba053f134526%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/618c4c8b8e7b44615db1b593_Pro%20Play%20By%20Play_%20MAD%20v%20DK%20(1)%20(1).png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/618c4c8b8e7b44615db1b593_Pro%20Play%20By%20Play_%20MAD%20v%20DK%20(1)%20(1).png	(from https://gamercraft.com/blog)
14:26:50	586909/586909	---M--	200	added ('OK')	image/png	etag:%226cf18fe78d714c8129847af1ca2de870%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61897b85f42cab1d16f99cf6_worldswrapped-min%20(1).png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61897b85f42cab1d16f99cf6_worldswrapped-min%20(1).png	(from https://gamercraft.com/blog)
14:26:50	18296/18296	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:48%20GMT	https://gamercraft.com/blog-posts/league-of-legends-patch-11-22-overview	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/league-of-legends-patch-11-22-overview.html	(from https://gamercraft.com/blog)
14:26:51	18507/18507	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:49%20GMT	https://gamercraft.com/blog-posts/pre-season-preview-drakes	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/pre-season-preview-drakes.html	(from https://gamercraft.com/blog)
14:26:51	707769/707769	---M--	200	added ('OK')	image/png	etag:%2232d2f74d447509d11298e1ac041d52e6%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61843038fce5073d2b102a5d_Patch%20Overview%2011.22-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/61843038fce5073d2b102a5d_Patch%20Overview%2011.22-min.png	(from https://gamercraft.com/blog)
14:26:52	19106/19106	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:50%20GMT	https://gamercraft.com/blog-posts/champion-synergy-miss-fortune-and-leona	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/champion-synergy-miss-fortune-and-leona.html	(from https://gamercraft.com/blog)
14:26:52	743945/743945	---M--	200	added ('OK')	image/png	etag:%2226bb72e4a4a8f9b31e09475101498fad%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6182e8d69a1120f30dd48a7e_Pre-Season%20Preview_%20Drakes-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6182e8d69a1120f30dd48a7e_Pre-Season%20Preview_%20Drakes-min.png	(from https://gamercraft.com/blog)
14:26:53	22559/22559	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:51%20GMT	https://gamercraft.com/blog-posts/pro-play-by-play-fnc-vs-hle	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/pro-play-by-play-fnc-vs-hle.html	(from https://gamercraft.com/blog)
14:26:53	650291/650291	---M--	200	added ('OK')	image/png	etag:%223925ee5e4135d3797d9a02d4e24c6f6a%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6182e7c8445ca57b9a98a974_Champion%20Synergy%20Thumbnail%20MF%20and%20Leona-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6182e7c8445ca57b9a98a974_Champion%20Synergy%20Thumbnail%20MF%20and%20Leona-min.png	(from https://gamercraft.com/blog)
14:26:53	17622/17622	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:52%20GMT	https://gamercraft.com/blog-posts/team-comp-analysis-worlds-edition	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/team-comp-analysis-worlds-edition.html	(from https://gamercraft.com/blog)
14:26:54	693290/693290	---M--	200	added ('OK')	image/png	etag:%22b7abfa301e37ec71cca329b9d47b5f5b%22	https://assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6182e79633ff25368deec23b_Pro%20Play%20By%20Play%20-%20FNC%20v%20HLE-min.png	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/assets.website-files.com/5f8aeaae8ac5021ec2825b1a/6182e79633ff25368deec23b_Pro%20Play%20By%20Play%20-%20FNC%20v%20HLE-min.png	(from https://gamercraft.com/blog)
14:26:54	30376/30376	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Jan%202022%2011:26:52%20GMT	https://gamercraft.com/blog-posts/worlds-wrapped-semifinals-edg-vs-gen-g	C:/Users/ali_9/OneDrive/Desktop/test/gamemaker/gamercraft.com/blog-posts/worlds-wrapped-semifinals-edg-vs-gen-g.html	(from https://gamercraft.com/blog)
